y,x1,x2,x3,x4,x5,x7,x8,x9,x10,x6_B,x6_C,x6_D,x6_E,x6_F,x6_Fx
0,-0.8583298094654676,-0.6669139255823503,-1.477892760086878,1.553595160802344,0.0,-0.5347112841176814,1.240652266303825,-0.04735532694311569,-1.3528019537238536,0,0,0,0,1,0
0,-1.0402700161769438,-0.519730699510656,1.4238076145388665,-1.7117425699339186,0.0,-0.013709964588828056,-1.0550975394242597,-0.14852428382328406,0.14336263837872415,0,0,0,0,1,0
2,-1.5025687803916292,1.025891107574667,-0.8604412476294004,1.2598221308678226,1.0,-0.5208515738996992,0.34655804781717886,0.11675832006034434,2.36617812928856,0,0,0,0,0,0
0,-1.4335882231157853,1.3093910197619825,-1.2103179554010397,1.160148762453726,1.0,1.0196138393700118,0.9611883360970698,0.994413253966834,-0.34934597508798604,0,0,0,0,0,0
2,-0.8172647761565502,2.532995088149028,-2.1259342901299223,2.055936480849542,1.0,0.2299719750741486,1.1058983185538438,-0.0789125704284442,1.5647308632731713,0,0,0,0,0,0
1,-0.07687636095687092,0.705367765537015,-0.36623253617406193,0.4591417020889964,1.0,-0.05254914249521557,-0.4466161223517505,-0.3773355236978361,0.18218430962261406,1,0,0,0,0,0
0,0.2304118697577466,0.7956649518386649,-1.6187736728977693,1.4985112472108482,0.0,1.3335748715883962,2.164403079827549,-0.690031400195756,1.0070163142544597,0,1,0,0,0,0
1,-0.7085022413344861,0.9333770679486452,-0.38404499089668814,0.16175053263942354,1.0,-0.9149527468867871,-0.7589999305950784,-1.2453769596284978,0.6830384356949886,0,0,0,0,0,0
0,1.86910604360543,-0.9948597675899977,-1.6172082080444736,1.5980815842263234,0.0,0.45841727395057286,0.9097387515841979,-0.8483769484137191,0.6164982967978426,0,0,0,0,1,0
0,-0.09713704376330051,0.41066482672831994,0.2510178499198865,-0.1682332465252695,0.0,-0.646673820248897,2.2985829314942854,0.2825649415125346,-0.360085398503998,0,0,0,1,0,0
1,0.03983822003286881,-1.8085538009673938,0.008295139860610725,0.28138188128649805,0.0,-0.9275328852632696,-0.7578139689494285,-0.09536288852318575,-1.1967323505463896,0,0,0,0,1,0
0,-2.3126988876416337,1.3336180596640472,-0.6412674802454651,0.5742696171948093,1.0,1.6155396535744995,-0.8357852817290299,0.4585693618564863,-0.4942886498808189,0,0,0,0,0,0
0,1.1935663111915538,-0.8650946747812259,1.2906232662896584,-1.2716448262633875,0.0,1.0208099608740222,-0.04918300093408341,-0.4613300288694993,1.1767672153035733,0,0,0,0,1,0
1,0.09592297955821608,0.8755607415156949,-0.882031309487615,0.7080178824192183,1.0,-0.6032448737806086,-1.0464709903839278,0.5615062035592225,0.42792572584437805,1,0,0,0,0,0
1,0.10089572675149361,-0.08799851458922041,-0.22948336630394614,0.39613363401910895,0.0,-0.29481242642087746,-0.588364977642316,-1.9190908977745256,-0.12714746277599212,0,0,0,0,1,0
1,0.539244116729169,0.6281935591823168,1.2491846651165563,-0.9340779691846399,1.0,-0.6285442344293889,-0.8531743499346722,-0.4543483820278329,1.0853872170914836,0,0,0,0,0,0
1,0.638670064984263,0.049327631522320066,-0.806744343228334,0.5828349391657333,0.0,-0.272343423051936,-0.28746309106387813,-0.8924242482302404,-0.07140210514751778,0,0,0,0,1,0
0,0.24387308191214369,0.812657528436641,0.3910020747441566,-0.2879193914894178,1.0,0.18545817421850197,0.6029599340483361,-0.177894144392554,-0.4274242721323792,0,0,0,0,0,0
2,-1.2353742300356385,-0.29138491043371945,0.36801933719246077,-0.42947318140277435,0.0,0.5902409904041953,-0.0046225694201454115,2.172303972189586,-1.202323493665035,0,0,0,0,1,0
0,-1.3795694008354586,1.599650355255307,0.8112135272133297,-0.878697810691467,1.0,0.7511541036675616,1.7516204420789236,0.7783817238689803,1.5577953151613577,0,0,0,0,0,0
2,-0.9450339336328035,0.048140031527120805,-1.4983795718728725,1.6140490157044263,0.0,1.027013102627379,1.3704584122837387,0.3073153290284846,-0.26460101093041316,0,0,0,0,1,0
1,-0.7806288223448525,0.6427218657902543,0.24220837108437412,0.010907313820251606,1.0,-0.18442153831237337,-0.10649440861271489,-0.03364672853083107,0.26635197045959136,1,0,0,0,0,0
1,0.9304673908125336,-0.5947870192072489,1.7450819978389458,-1.5381100255112203,0.0,-1.0761370737469929,-0.408876858774257,-0.10924128378283565,-0.9600696221608422,0,0,0,0,1,0
1,-0.751430242615229,-0.22913487735202515,0.1992849847098563,-0.1916321227265196,0.0,-0.5518950994456462,-1.1884389086536262,0.34214865286297835,-0.032461809933642394,0,0,0,0,1,0
0,-1.508969561399886,-0.8755059680724727,-1.1190821055252023,1.0033978674320232,0.0,0.3111691534510475,2.7212838344705426,-0.9580157715624613,-1.1144943062878416,0,0,0,0,1,0
0,0.7956740467032105,0.10599594462657784,-1.5601635897076618,1.5786345183709727,0.0,0.7709596504316425,1.7122873064808435,0.8351787693126644,-0.05637640228269996,0,0,0,0,1,0
1,-0.48097368608288993,-1.6319873716811448,0.24550744796965415,-0.012469772857376262,0.0,-0.21311454601904387,0.2622036930593987,0.2624390210748271,0.0038608496758884654,0,0,0,0,1,0
0,-1.1797534002775942,1.8201678810305553,0.2579819190339109,-0.1520034506049867,1.0,1.8950774215786281,0.8880288549625575,0.605114029182563,0.25807201735461016,0,0,0,0,0,0
0,0.06904404866510665,0.6747573756607542,-1.2301016031949974,1.3583606078000778,0.0,1.248893641621327,1.1608982341078329,1.3190298679547807,-1.7733713769101065,0,1,0,0,0,0
1,-0.2304806073498021,-0.979727764317834,-0.13536352108484734,-0.11508391994776188,0.0,-0.0496283806830969,-0.03343312812402055,0.2624989493738972,-0.020931560051061053,0,0,0,0,1,0
1,0.1821414272504069,-0.09195718123988458,1.4962140532208374,-1.1394990055368561,0.0,-1.0645166142516351,-1.2746364139944546,-0.4052870811891137,-0.7987093899220294,0,0,0,0,1,0
0,-0.40393959800277285,2.1417303730640067,-0.2718372565084072,0.38799413444879266,1.0,2.430960717959705,0.9182293304995507,0.25097273985274854,-0.8154037366313087,0,0,0,0,0,0
2,-1.535348318012622,-0.41013501328701824,-1.6755481755815291,1.9675400964987066,0.0,0.856350208267369,-1.3561882733985018,1.4885870021237746,-0.8181004548823101,0,0,0,0,1,0
1,0.08177312165547886,-0.5533298827081683,0.21006063632612837,0.18472617180849474,0.0,-0.8582343341733588,0.0443871067389374,-0.4530898877473609,1.1942919298027503,0,0,0,0,1,0
1,-0.6039440700286042,1.9271904339312613,0.3527145504599646,0.038016510582978946,1.0,0.27805327785745443,-0.8093088768372936,-0.9760342134828703,-0.15953971484667331,0,0,0,0,0,0
1,0.33872497261773615,-0.9518884410970381,-0.6023736124272817,0.5747616085169611,0.0,-0.3099725710647315,-0.6224859251162028,-1.405844968438527,-0.9477959953996857,0,0,0,0,1,0
2,-0.6437550431852808,0.9531506078687128,-1.036535090104022,1.3068320090000567,0.0,0.35750495334187293,-0.23998685575872472,1.75812451524138,-1.8768984696487019,0,0,0,0,0,0
1,-0.3416062844240652,0.28833213055617,-0.484224553493433,0.29528381786770536,0.0,-0.07606822927756159,-0.906270683738956,-0.8407960185813519,0.16753029519708382,0,0,0,0,1,0
1,-0.18728439667233743,-0.054151914726041646,1.8434669443315348,-1.5350724873019577,0.0,-0.6207903072376929,-0.8653814455994501,-1.9615900498650691,-0.38883984882846,0,0,0,0,1,0
1,-1.0828573190348234,0.2570091806827897,-0.44592605868957946,0.3551644333313265,0.0,-0.5090572595345725,-1.0925119854809702,-0.5015768757199917,0.8482658093553256,0,0,0,0,1,0
1,-0.18804553144681868,-2.544559001325505,1.0096833375759513,-1.0205516412182831,0.0,-1.2306801445820241,0.08857739735709931,-0.6221076672247238,0.13754215558477362,0,0,0,0,1,0
1,-0.6112074704479394,-0.23314302733582265,-0.5964164792463453,0.8002984948979937,0.0,-0.22465155517691263,-0.5863631952467925,0.7410513875732325,0.14854255173475353,0,0,0,0,1,0
1,-0.9861352114547912,-0.0527366913984292,0.7043940425648608,-0.42431883168632306,0.0,0.2037337981286159,-1.1008288247921831,-0.9664207155070422,-0.0708327100915878,0,0,0,0,1,0
2,0.05402432244867657,0.5421816295300108,-0.8051992432198812,0.8283859052249455,0.0,0.019148605797506938,0.6435394624587234,0.29712252416164564,1.1974868687276907,0,0,1,0,0,0
1,0.9958524923917803,-1.1452099269822233,1.1087509585686175,-1.0960474392604345,0.0,-0.37594701704465955,0.055491333612219106,0.7178741179078725,-0.629543700458177,0,0,0,0,1,0
1,0.8877351099023717,-0.5263713628171451,0.6185117101547581,-0.4114532062126456,0.0,-1.218405990776335,-1.0297013416365228,-1.2885053588592776,1.0668027951271035,0,0,0,0,1,0
1,0.26849035518965164,-0.41063974328497793,-0.564106102899743,0.3395974435304437,0.0,-1.733106809824761,-0.9861002548932699,-0.8482970440149592,-1.248223061784721,0,0,0,0,1,0
2,1.597025732887531,-1.005726307546071,-2.178093522944003,2.065892609821657,0.0,1.672856127039933,0.18141477713440013,-0.22779943544317713,0.7052685676702536,0,0,0,0,1,0
1,1.1122626194717276,-0.07397493797924252,0.8080640645737027,-0.4230922888282917,0.0,-1.0980636499222551,-0.21258132167963217,-0.5451447491439522,0.6814646910265157,0,0,0,0,1,0
0,0.7452941735351655,0.9895604443881967,-1.2763370632110547,1.252258771020125,1.0,1.2524055099906601,1.3764410977828128,1.3720863887315065,-0.195039914930972,0,0,0,0,0,0
0,-0.4728984085707745,-1.5843943018735345,-1.9229613171638351,1.808057922629456,0.0,-0.054830118386584414,0.6570382743108013,-0.005365565394667921,-1.1135611310572897,0,0,0,0,1,0
1,1.522267800228244,-0.36006777682274294,0.5317258219131685,-0.17516079008714422,0.0,-0.8160154175986626,-0.3143020829555584,0.15840349388913907,2.2444699360835356,0,0,0,0,1,0
1,0.19826298666418127,-0.6711002155654276,-0.9324344263227538,0.7064722883483691,0.0,-0.12367664681509584,0.5811518367808775,-1.0087750408748333,-0.658068811107334,0,0,0,0,1,0
0,-0.30304937141962907,-1.2441073165824414,-1.926280160420987,1.8123358146598163,0.0,-0.973068952753158,1.5176234108859663,2.2170004952460336,0.5163164000128355,0,0,0,0,1,0
1,-1.29986771659335,0.7359187754135159,1.0556378777712176,-1.1190491439902606,1.0,-0.3794310686348297,-0.7611074675322523,-0.5258428428184584,1.0912393329440968,0,0,0,0,0,0
0,0.23681265076600327,-0.46362649640411796,-0.47196293359928415,0.35674844340465495,0.0,1.4742373696210727,0.0692771935059192,2.3577371115872334,1.5056719427497713,0,0,0,0,1,0
2,-1.5371605436661488,-1.4287989091691788,-2.0562411706351957,1.9354013013370475,0.0,0.2409248318695936,0.7250459984877776,1.236658420882933,-0.4294329713574654,0,0,0,0,1,0
1,-0.8274422354267568,-0.5354663994470461,0.05780869773862278,-0.2728451058677859,0.0,-0.9653358881458342,-0.053450952079256306,0.11418140320033016,-0.343873455939326,0,0,0,0,1,0
0,2.1567135037227465,-2.1408838662906517,-0.483902732515674,0.651490086044016,0.0,0.6474114257790229,0.6835146792025376,-1.0201414415984615,0.7817019456641825,0,0,0,0,1,0
2,0.25011438706288996,0.7047244822062821,-2.1103240180515326,1.970946798168457,0.0,1.5644054592780505,-0.21811077342877652,0.09763120460713845,-0.3927465315733127,0,0,1,0,0,0
0,0.7764717036784405,-1.4109651159079368,-1.410168338005793,1.4562505408257216,0.0,0.22091761345658073,0.577412658343956,-0.2658339292529984,-0.07694579867816898,0,0,0,0,1,0
1,-0.3527116032288774,-0.4897635929651282,-0.06415473333752453,0.31058743561801205,0.0,-0.4189308950463393,-0.9348621794636985,-0.7479421131971595,-1.0262617974126977,0,0,0,0,1,0
2,0.9080102905140296,-0.4207739299106782,-1.6637545788548516,1.8011349910430217,0.0,0.17682106428837963,0.8468525687814291,2.5935349923283737,0.0,0,0,0,0,1,0
0,0.49533026469290775,-0.7017402954415685,-1.7779113433619418,1.6546567833145756,0.0,1.3426709583747085,1.2685110341328474,-0.28695865467520754,0.43146862841460865,0,0,0,0,1,0
1,0.7604371310960355,-1.673127814848172,-0.21718511418660424,0.05382693519650298,0.0,-0.3956134799129252,-0.48652335403307523,0.3443759879784169,-0.09765754383762072,0,0,0,0,1,0
0,0.20771555567297703,-1.3524164361446134,-0.23212116877146535,0.3998927680351717,0.0,1.5036188426120283,2.1783626793253887,-0.3363445671338899,-0.9140751548651681,0,0,0,0,1,0
2,-0.27183559676328356,-0.4073639466315533,-0.9251285680409709,0.605110382004017,0.0,0.5349829585968264,0.7164118955516138,2.01042764835141,0.07493242422647702,0,0,0,0,1,0
2,0.048667383416851354,0.018222408314726265,0.2954124445255737,-0.02516652612249698,0.0,0.09119406382976739,1.8929236175153914,2.149446320119267,-0.3834147792677942,0,0,0,0,1,0
2,-1.020748721437153,-0.30726906036950946,0.5295554448664702,-0.16157766017260292,0.0,1.4005229048390302,0.8475701888854847,2.48572398230127,-2.644427188512931,0,0,0,0,1,0
0,0.03783752291137523,0.677241438984046,-1.7739666439463093,1.8062693152484552,0.0,1.290333688379458,1.947289005819479,0.07298569161456114,-2.0941147752213083,0,1,0,0,0,0
1,0.14863699936800348,-0.057843371377785995,1.2592151801201241,-1.3021456714158774,0.0,-1.479494280000581,0.20214266729785935,-0.14830454672669371,0.2869450916490576,0,0,0,0,1,0
0,-2.1216178147337685,1.5929008286159245,-1.1570610996603037,1.192103434105948,1.0,-0.34908991676274936,0.7879472890822109,-0.6597426390407447,0.1439952995519796,0,0,0,0,0,0
2,0.7726732787086484,-0.37363610676789444,0.01040668009480874,0.07882768900124078,0.0,1.1504222433841835,0.006360795119821646,-0.5933320956212323,1.413904439569062,0,0,0,0,1,0
1,-0.4718763133021853,-0.47467117635947104,-0.08447029778972621,0.04560175445524139,0.0,-0.22127877070339463,0.6327373914187283,0.10997643421557837,-1.0251546403595009,0,0,0,0,1,0
0,0.24309020042982007,0.3655657169106282,-0.157571787921193,0.3222082900313617,0.0,0.25100146012140295,1.4825355647455625,1.1581972953254085,-0.3779580766484656,0,0,0,1,0,0
1,0.8844078636024965,-2.1139352430662552,-0.06383875331559638,-0.2022160297964543,0.0,-1.0914154397022897,-2.0001654469863515,-0.9799095768227366,-0.007740574588684056,0,0,0,0,1,0
1,-0.24599325894399146,-0.6942683121384399,-0.6413576038949138,0.4541780218257592,0.0,-1.101380800837447,-0.253553652673292,-2.2510437343736367,1.1088668548839278,0,0,0,0,1,0
2,1.0602734899233508,-1.1686551302207822,-1.4172743186484162,1.70377893405023,0.0,1.2057637255290414,-0.22426719853199054,-0.27228121542795647,0.20796525243277528,0,0,0,0,1,0
0,0.3748680010516746,0.9517650745409804,-0.16275373310065241,0.23545547535839167,1.0,1.005364694243747,-0.06121635699472135,-0.07034781768634286,0.44747495609797244,0,0,0,0,0,0
2,-0.20783503558333127,0.02319053496130981,-1.5405276446853193,1.4533272514776896,0.0,0.9388269584857675,0.8817817831093573,0.4580899354639255,0.8298395526842596,0,0,0,0,1,0
0,1.1314794603017257,1.006859817651599,1.301704026192601,-1.4228516379540308,1.0,-0.12138871672893621,1.7501247707041552,0.4819663686184366,0.6901242408354502,0,0,0,0,0,0
0,1.7465850916217907,-0.8399769348827617,-1.808779093426816,1.7860495110634587,0.0,1.3534012809368492,1.1855994734790107,1.9089590499758906,1.0197248955722293,0,0,0,0,1,0
0,-1.6302219554260566,1.3956800560798348,1.314839771030498,-1.6396781452592766,1.0,-0.31501436228803154,-1.1154380593315891,-0.5933870298953801,0.7438371744448412,0,0,0,0,0,0
0,-0.22205013360959544,-0.7727983618209905,-1.762398872118865,1.66265201764797,0.0,-1.045010097863557,1.3517020889324745,1.588332661901028,-0.5636124979402892,0,0,0,0,1,0
2,0.2670043301537597,0.09671287133077032,-1.2208035276138367,0.9709732051641736,0.0,-0.3620455816579329,-0.35266831988712155,0.8613974001558318,-2.7211057227114965,0,0,0,0,1,0
0,-0.8427011754294524,-0.7878116050936343,0.4779131179487139,-0.36312865417663204,0.0,1.2274190881074643,0.5364856507252892,0.4451404288398621,-0.01272278132807102,0,0,0,0,1,0
1,0.7582479625065751,0.023774438292282776,0.6488099403882404,-0.7089730790700542,0.0,-0.3619064977621177,-0.6911961616055704,0.9148584369512806,-1.1709751325302256,0,0,0,0,1,0
1,0.34134907536404296,-0.08946322124996615,2.170757756337237,-1.8394207358184933,0.0,-0.706361674137979,0.15998437465854967,0.030341712801264745,-0.8996425718502772,0,0,0,0,1,0
0,-0.854103699241443,-0.6591252489471685,0.9080332229708697,-0.8177779141613417,0.0,0.5873202285920767,0.6990454890334676,-1.7176868666746978,1.375272566677149,0,0,0,0,1,0
1,0.11809012375215583,-0.7958378017278561,1.5338209879620102,-1.7348552923915472,0.0,-0.4769636505752209,-1.610935856442415,-0.21136409942320308,-0.09515062393859575,0,0,0,0,1,0
1,-1.745631733945257,-0.16786461426637028,-0.5796761630224044,0.6112392520726818,0.0,-0.45525960863326287,-0.23636098575928577,0.08388764802039626,-1.3434148435656752,0,0,0,0,1,0
0,1.072603873269947,-0.9694154376928538,-0.13401541790528465,0.05385518065470909,0.0,0.650116607552628,0.6774791164326383,2.560988931908389,0.26313330674065405,0,0,0,0,1,0
0,1.3737232878599597,-0.500758789587348,-1.1252645092807378,1.047249674918763,0.0,-0.06015703159630562,1.1626582918367274,1.0517746242267618,0.6729553982462292,0,0,0,0,1,0
0,1.976976963405959,-0.9306007111830915,0.6454963879845511,-0.662796854328512,0.0,0.14729355320681808,0.2056099054848228,2.2026676437184354,1.4397011989085549,0,0,0,0,1,0
1,1.2296223527941228,1.5112038456128423,-0.023206488065891623,-0.19870557833379893,1.0,-0.009349684455022333,-0.4824442502837064,-0.43612019106067845,-0.5675903550671331,0,0,0,0,0,0
2,-0.19315600778976424,0.6772711289839259,0.19648652760869706,-0.32583845557067476,1.0,-0.03661708222958732,1.6477392665949986,-0.004576509456911578,2.4612750118935263,0,1,0,0,0,0
2,0.5485589565882968,-0.06927402133157883,0.5279942692975597,-0.3990743491971555,0.0,-0.4688063800856609,-1.4952403878769847,-0.2147400602708186,1.6594244243801868,0,0,0,0,1,0
1,1.589291153798279,-0.8770993313993651,-1.0302440474412322,0.7294639309307807,0.0,-0.4848775242471043,-0.3373867886186529,-1.241906112307355,0.4185702487448623,0,0,0,0,1,0
1,-0.8837517109331414,-0.3432236502241669,-0.011317613087964194,-0.1770702496405229,0.0,-0.06725726447767026,-1.320042881841595,-0.20967112497447285,-0.2831142585128019,0,0,0,0,1,0
2,0.4327142439122499,0.05771010815510146,-1.1783616345113188,1.4850297698110586,0.0,1.205367336425968,0.8334066342001764,0.24350667259359898,1.108558432561966,0,0,0,0,1,0
1,1.0290089729487066,1.3981542227365,1.8185508518100093,-1.656413195742585,1.0,-1.4070593870600383,-1.1272296907255979,-1.3699379292456944,-0.28414233291934204,0,0,0,0,0,0
2,-0.582907754642465,-1.1092751304608195,0.22973673812317594,-0.36416036325799866,0.0,1.339166044200166,1.4118386536523353,-0.6812519043819868,1.4574157117597089,0,0,0,0,1,0
2,-0.461097195115008,0.3757394902028352,0.13520006847881913,-0.4833802902924238,1.0,-0.6828147705764701,1.5443339865484995,0.5096632308386663,-1.5799273149225745,0,0,0,0,1,0
1,2.1428970953402584,-1.232488629962742,-0.7807917329523983,0.6433535857022751,0.0,-0.28507655371381524,-0.6265423671780752,-0.20735889143535155,0.38800480581195657,0,0,0,0,1,0
1,-1.0333618119856995,0.19833184425331987,0.9657407119300242,-1.3712984973703517,1.0,-0.03202035947289578,-0.6545446590279087,-1.2615426183026566,1.0076568836923807,0,0,0,0,1,0
1,-0.2256238425983503,-0.8459545215252646,-0.31007523283099153,0.5094980353569266,0.0,0.012284815539028075,-0.7214721761008853,-0.5219974436281273,0.40790990797550736,0,0,0,0,1,0
1,2.0760549643355763,-0.6166586524521686,1.223940230576825,-1.0577409677143053,0.0,-0.8817812377348679,0.1825931848842178,-0.7864610274244642,1.2232757198025173,0,0,0,0,1,0
0,1.6020999647174061,-1.723581021310887,1.0132214604873935,-0.9097269034080824,0.0,1.094635692772717,3.0367194166300653,2.359969440727594,0.7380404164448878,0,0,0,0,1,0
0,0.5291463953877177,0.6872370722769731,-1.1889286921052724,1.1303508420475805,0.0,0.25453419107510844,1.1734905784600511,1.5058014060316598,0.1713420787659482,0,1,0,0,0,0
1,-0.9670488508718471,0.016272764989274154,0.5017998903246598,-0.21624951691842825,0.0,-0.724400855425207,-0.6888091305226064,-0.598735630587386,-1.267345245746368,0,0,0,0,1,0
0,-0.9368716692893189,-0.42394086323120955,-0.5322560985105047,0.6592582606731423,0.0,0.6282804359096456,1.033093870523443,0.05547664023624788,-0.551046265386502,0,0,0,0,1,0
1,-0.15500503333171814,1.6924612948801288,1.9173674831935055,-1.5386352075017604,1.0,-0.14772425240153955,-0.5282586285057838,-0.7459245271284661,0.09605539914854472,0,0,0,0,0,0
0,-0.6235813472102205,0.5850242993568239,0.8805096352842878,-0.9546265649135485,1.0,2.0447386476705467,0.3931051539349761,1.3397251072336542,0.4244065480681444,0,1,0,0,0,0
0,-1.3516466279659176,-0.24319804062850967,-1.335162940598031,1.4445718805670777,0.0,2.959695102095882,1.5455275020899812,1.741599286772801,-0.60215737992088,0,0,0,0,1,0
0,-1.3838607511830099,1.3526889362536219,1.4311764630527668,-1.496485312079534,1.0,2.5873118794403336,1.8733061500392603,1.9759688763861043,-0.6830984687742543,0,0,0,0,0,0
1,0.7792625311848719,-0.5865529925738674,0.03586740473098579,-0.014326817759198491,0.0,-1.50753359339692,-0.8538768622470636,-0.7465437862188572,0.6049601386505954,0,0,0,0,1,0
1,1.5932708013334238,0.046467494867215194,1.1978539860918491,-0.7462082265360848,0.0,-0.9987299315310576,-0.7221595806216125,-0.0007810505158054789,0.7856007201443693,0,0,0,0,1,0
1,0.6276879775238907,-0.46233992974265214,0.012248643531631728,-0.019386671823729173,0.0,-0.48043379377580947,-1.4707959809641002,-0.8435477263136539,1.1177241113095049,0,0,0,0,1,0
2,-0.40060510280028355,-0.8408775315457877,-0.9403418055334516,1.1499880067052908,0.0,0.4185210584359901,0.2800913183899641,0.10544685361086355,-0.6264278441798937,0,0,0,0,1,0
2,0.6847948323178271,-0.044383904765527775,-2.085076659482569,1.9891966066500995,0.0,1.3800775721541996,-0.01911849552206896,-0.7153760766774845,0.2953673935180214,0,0,0,0,1,0
0,-0.953246940294587,0.6005521692940542,-0.6390816680015218,0.7629245823590722,0.0,1.7857922504418546,3.1669259190890835,-0.8219985087730317,0.6195667034881317,0,1,0,0,0,0
1,0.8297728845999707,-0.3029640103869122,-0.7650114681783821,0.8512493412957217,0.0,-0.11207009570931953,-0.6467641463207792,-1.4853198810553203,0.573271722135161,0,0,0,0,1,0
2,-0.7375123495961431,1.291507743167607,0.04168556210184426,0.3962669767889156,1.0,-0.34908991676274936,0.19427150784074398,-0.6413796094006825,2.6098950297559074,0,0,0,0,0,0
0,0.6683833167994885,1.7199443381023647,-0.10340014008088466,0.19436055261086732,1.0,-0.7103255651687116,1.4888808372445805,-0.6439665143105417,-0.0657872372348754,0,0,0,0,0,0
2,1.234986540728562,-0.31850177699076904,-0.7033900611493302,0.9153208659169866,0.0,1.9691117793210453,-1.1488338328055883,-0.11652257211985242,-0.19209013221066826,0,0,0,0,1,0
0,0.1061511811467213,0.6264715391892778,-1.5220655680348014,1.4628118328320736,0.0,0.19589642059943085,-0.45567324345451565,3.1434220825208143,0.0526073930752241,0,0,1,0,0,0
0,-1.0569497410920043,-0.6274856057417351,0.8825774068810751,-1.0583245842885107,0.0,2.1609293342345435,0.2644396462257194,2.1643235203634186,1.2250946206756268,0,0,0,0,1,0
2,2.7002072261180468,-1.1677446368911295,-1.7551072101079856,1.7850026874757545,0.0,1.7625652398407206,0.665430652580336,-0.4102861001365442,0.195454377731648,0,0,0,0,1,0
1,0.09875005157771787,0.34992898364050473,1.850383550742755,-1.39224748243278,1.0,-1.1830508644601176,0.09404641793958636,-0.55165196361798,-1.4036362789949322,0,1,0,0,0,0
0,0.28540204498836375,-1.2257588966566129,0.7229829749492258,-0.7336611297976947,0.0,3.6499406602474314,1.4172019196931722,-0.9829159798260865,-0.35830603895421687,0,0,0,0,1,0
2,1.7411701613690527,-0.5670268693194663,0.25549032013077555,-0.2265228416493988,0.0,0.9109197747904527,-0.6613809347560173,-0.2953386284951762,0.8622634378136034,0,0,0,0,1,0
0,0.4626667095137408,0.9573467945184169,-0.369009721720044,0.22382923087046552,1.0,-0.9631870419554898,1.109901883344891,-0.33454671816178705,-0.9667758305973505,0,0,0,0,0,0
1,0.1272454877537732,0.15892331774595794,1.1264333730181053,-1.032020373017117,0.0,-0.1852421332976829,-1.3249755758199984,-0.5090679131037538,0.21075686985976513,0,0,0,0,1,0
1,0.38819873295901763,-0.7750646984784957,-0.30127549360306577,0.7263831447539173,0.0,-0.5116720367758977,-0.8680555247240362,1.6264820182840671,-1.2469735559675414,0,0,0,0,1,0
2,1.0276679259650967,-0.6393022256939677,-0.8517760519046197,0.9545877945845426,0.0,0.5419441075823759,0.5791953777603469,-0.35907237455622404,0.592045942451518,0,0,0,0,1,0
2,-1.0253807702075677,-1.9252948804954804,-0.3327333409284555,0.21734818076377818,0.0,1.3078304424730074,-0.3729731918839794,-0.4568853466884671,0.6308834302247391,0,0,0,0,1,0
1,0.8729183529591367,-0.7910082284140458,0.33515489622542494,-0.07738536286325245,0.0,-0.2126416607732723,-0.14394662414858614,-1.6448490131799176,-0.11369550457964728,0,0,0,0,1,0
1,1.2463093266117975,-1.0796148205807181,-0.3349134016766274,0.5291743604026732,0.0,-1.079593308558,-0.8030995744632543,-0.5660946836938734,0.30661294587263765,0,0,0,0,1,0
1,-0.22824794534465706,0.2203222374977594,2.0751272635937266,-1.6315021974612829,1.0,-0.5519924581727169,0.11978254103977057,-0.3838427381718641,-0.6214930870285008,0,0,0,1,0,0
0,-1.535819496682539,0.8317679916927224,-0.7321996513185136,0.7218348967737398,1.0,-1.8973857533668546,0.49566439764827264,-0.4061610355505527,0.6831649679296399,0,0,0,0,0,0
0,-0.5315782752319721,-0.7748667651459625,-0.4853508218069196,0.45774277938899516,0.0,-1.062472080983152,-0.48150001330468584,-0.5068156078637027,0.059843455244333765,0,0,0,0,1,0
1,1.1123206106926404,-0.9104510979312108,-0.04936193142222649,-0.2483733872315763,0.0,-0.8516695742908826,0.47949906056744074,-1.114713291555997,-0.15697743709498854,0,0,0,0,1,0
1,2.0285239098948753,-1.3184906629484217,0.12608518738576574,0.09724970702782539,0.0,-0.25429728756991704,-0.13433806865007303,-1.1582711769301124,-3.288737235620988,0,0,0,0,1,0
2,0.2840754958099821,-0.19389284749448726,-0.9169670466595745,1.0274076978877984,0.0,2.3912244489253096,1.3787148204282944,0.6609372397663581,1.4329791739427156,0,0,0,0,1,0
2,-0.8916965081982029,0.5402715728710653,-0.25195808125760244,0.03319990998735343,1.0,1.6718964481588083,-0.11161594998692242,0.16713804347860567,0.08428790132599276,0,0,0,1,0,0
0,0.8802035000863143,-1.1939510101185262,-1.274375542378177,1.2870772241940547,0.0,-0.2381357388761938,1.569669753169579,1.713802544054121,-1.710121076113889,0,0,0,0,1,0
2,-0.04638022765932202,0.7985349851603966,-1.1968506567022312,1.473627764412912,0.0,0.5313041895525151,-0.6600212335062279,0.3439664779347712,0.2778268624895128,0,0,0,0,0,0
1,-0.5009589105899834,0.6562308157356459,-0.40281504918449973,0.552218658134752,0.0,-0.3560997451118341,-0.19059948480803368,-0.10543583679188452,-2.012145611961394,1,0,0,0,0,0
1,0.6090800445134776,-0.001749064937874538,-0.9976177795933278,0.8506552686980888,0.0,-0.9768937598880751,-1.2535081673518906,0.7139837724932387,0.13051961656163769,0,0,0,0,1,0
